ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงการทาง,จังหวัด
4055,101,นราธิวาส - มะนังตายอ,4+892,"1,878","2,228",126,12,9,"1,451",132,114,19,12,"5,981",4.98,59,"2,083",ขท.นราธิวาส,นราธิวาส
4055,102,มะนังตายอ - จือมอ,23+736,"1,639","1,591",188,8,0,"1,519",206,210,14,6,"5,381",8.25,9,"3,373",ขท.นราธิวาส,นราธิวาส
4055,102,มะนังตายอ - จือมอ,34+536,923,896,21,3,0,"1,247",188,161,2,1,"3,442",10.31,3,"3,103",ขท.นราธิวาส,นราธิวาส
4055,103,จือมอ - สุคิริน,64+436,"1,436","1,029",6,0,0,"2,364",4,3,0,0,"4,842",0.15,0,"2,130",ขท.นราธิวาส,นราธิวาส
4056,102,โคกสุมุ - บ้านโคก,6+633,"4,478","2,884",90,12,1,"2,170",183,201,63,16,"10,098",4.71,8,"3,501",ขท.นราธิวาส,นราธิวาส
4056,103,บ้านโคก - สุไหงโก - ลก,42+400,"2,399","2,255",52,26,17,"1,888",64,41,30,0,"6,772",2.63,15,"3,931",ขท.นราธิวาส,นราธิวาส
4056,103,บ้านโคก - สุไหงโก - ลก,52+880,"9,859","3,444",72,40,28,"5,047",61,54,27,25,"18,657",1.26,23,"14,883",ขท.นราธิวาส,นราธิวาส
4057,100,สุไหงโก - ลก - บูเก๊ะตา (เขตแดนไทย /มาเลเซีย),1+677,"1,629","1,522",19,0,26,"1,492",38,24,22,21,"4,793",2.73,13,"3,914",ขท.นราธิวาส,นราธิวาส
4057,100,สุไหงโก - ลก - บูเก๊ะตา (เขตแดนไทย /มาเลเซีย),16+377,"1,646","1,714",44,0,0,"1,668",27,29,15,22,"5,165",1.80,12,"3,636",ขท.นราธิวาส,นราธิวาส
4058,101,ยี่งอ - มะรือโบ,4+011,"1,291","1,479",13,10,8,816,273,283,10,0,"4,183",13.96,48,"1,226",ขท.นราธิวาส,นราธิวาส
4058,102,มะรือโบ - รือเสาะ,27+546,"1,373","1,228",7,4,3,895,10,7,2,2,"3,531",0.79,42,"1,268",ขท.นราธิวาส,นราธิวาส
4060,100,สายบุรี - กะรุบี,2+000,"1,515","1,534",169,154,19,628,185,115,0,0,"4,319",10.95,86,"1,434",ขท.ปัตตานี,ปัตตานี
4060,200,กะรุบี - ต๊ะโล๊ะหะลอ,25+400,"1,099","1,416",0,50,6,454,69,42,12,6,"3,154",5.87,2,"2,562",ขท.ยะลา,ยะลา
4060,300,ตะโล๊ะหะลอ - ศรีสาคร,34+050,"1,282","1,210",9,5,5,947,14,11,2,3,"3,488",1.15,34,"1,253",ขท.นราธิวาส,นราธิวาส
4061,101,ยะรัง - มายอ,3+200,"1,140","1,335",16,24,22,16,16,9,3,2,"2,583",2.94,28,"1,316",ขท.ปัตตานี,ปัตตานี
4063,100,ปารามีแต - โกตาบารู,6+400,"5,006","4,665",69,69,6,"2,259","1,283",707,177,27,"14,268",15.90,141,"4,142",ขท.ยะลา,ยะลา
4065,100,บ้านเนียง - ยะหา,3+200,"2,429","4,628",172,92,47,307,226,225,38,96,"8,260",8.77,63,"4,793",ขท.ยะลา,ยะลา
4066,200,บือเล็งใต้ - บ้านทอน,31+978,"2,543","2,878",27,55,0,621,134,105,47,30,"6,440",5.76,7,"2,201",ขท.นราธิวาส,นราธิวาส
4066,200,บือเล็งใต้ - บ้านทอน,37+992,"3,145","3,602",98,36,1,770,219,142,70,34,"8,117",6.19,17,"2,568",ขท.นราธิวาส,นราธิวาส
4067,100,โกตาบารู - แบหอ,0+400,"1,709","2,140",20,39,3,635,71,44,24,4,"4,689",3.95,7,"3,659",ขท.ยะลา,ยะลา
4068,100,ลำใหม่ - ลำพะยา,4+500,"1,068",993,2,2,0,176,63,16,3,4,"2,327",3.78,85,"1,080",ขท.ยะลา,ยะลา
4070,100,ยะหา - บาละ,2+054,"1,825","2,927",20,86,9,240,98,78,13,5,"5,301",5.45,10,"2,855",ขท.ยะลา,ยะลา
4071,100,โกตาบารู - วังพญา,5+000,841,874,28,6,0,683,46,18,5,0,"2,501",3.00,10,"1,453",ขท.ยะลา,ยะลา
4071,200,วังพญา - พิเทน,21+000,809,985,67,21,7,54,33,20,9,5,"2,010",4.73,13,987,ขท.ปัตตานี,ปัตตานี
4074,100,กะลาพอ - ปากู,2+000,709,988,52,58,6,51,72,54,15,3,"2,008",10.36,7,"1,141",ขท.ปัตตานี,ปัตตานี
4075,100,ตอหลัง - บ้านนอก,5+800,261,133,15,1,2,252,14,36,1,0,715,7.55,25,486,ขท.ปัตตานี,ปัตตานี
4077,101,ยะหา - บาจุ,4+500,"1,902","2,285",81,67,54,68,94,106,70,9,"4,736",8.45,109,"1,924",ขท.ยะลา,ยะลา
4081,100,ท่านางพรหม - จงเก,2+582,"1,373",610,5,5,5,"1,589",85,33,8,5,"3,718",3.79,10,"1,536",ขท.พัทลุง,พัทลุง
4082,100,ยะลา - โต๊ะปะเก๊ะ,1+335,"2,210","2,765",179,187,8,721,436,127,16,21,"6,670",11.92,31,"5,298",ขท.ยะลา,ยะลา
4083,100,ทางเข้าระโนด,1+000,"1,781",668,132,1,3,"4,988",242,58,15,2,"7,890",4.07,11,"4,610",ขท.สงขลาที่ 1,สงขลา
4084,102,นราธิวาส - สะปอม,9+955,"2,087",757,136,17,11,"2,652",117,114,15,12,"5,918",4.83,59,"3,791",ขท.นราธิวาส,นราธิวาส
4085,100,ปากน้ำเทพา - ธารคีรี,8+105,"1,234",434,1,1,7,"2,562",250,109,71,4,"4,673",9.46,14,"2,103",ขท.สงขลาที่ 2 (นาหม่อม),สงขลา
4085,100,ปากน้ำเทพา - ธารคีรี,19+950,757,432,0,0,12,"2,172",156,78,54,32,"3,693",8.99,3,967,ขท.สงขลาที่ 2 (นาหม่อม),สงขลา
4085,100,ปากน้ำเทพา - ธารคีรี,45+100,782,434,2,0,5,"2,611",112,52,5,22,"4,025",4.87,7,"3,023",ขท.สงขลาที่ 2 (นาหม่อม),สงขลา
4089,100,เตาปูน - ท่าสาป,0+209,"1,236","1,365",6,18,0,120,172,167,40,56,"3,180",14.25,39,"1,396",ขท.ยะลา,ยะลา
4090,100,นบปริง - นิคม,1+520,989,"1,120",260,39,49,"2,598",169,153,182,28,"5,587",11.10,1,"1,139",ขท.พังงา,พังงา
4091,101,บางสีกิ้ม - เขาค่าย,2+500,254,31,2,0,3,508,25,8,1,1,833,4.56,21,609,ขท.ระนอง,ระนอง
